76.69629321000001,30.702297330000004
76.69629321000001,30.69029733
76.70829321000001,30.726297330000005
76.72029321000002,30.73829733
76.72029321000002,30.67829733
76.73229321000001,30.750297330000002
76.73229321000001,30.714297330000004
76.73229321000001,30.702297330000004
76.73229321000001,30.67829733
76.73229321000001,30.66629733
76.74429321000001,30.750297330000002
76.74429321000001,30.714297330000004
76.75629321000004,30.750297330000002
76.75629321000004,30.702297330000004
76.76829321,30.774297330000003
76.76829321,30.762297329999996
76.76829321,30.73829733
76.76829321,30.69029733
76.78029321000002,30.726297330000005
76.78029321000002,30.69029733
76.78029321000002,30.67829733
76.79229321000003,30.702297330000004
76.79229321000003,30.67829733
76.80429321000001,30.762297329999996
76.80429321000001,30.750297330000002
76.80429321000001,30.714297330000004
76.80429321000001,30.67829733
76.81629321000003,30.774297330000003
76.81629321000003,30.726297330000005
76.81629321000003,30.69029733
76.80429321000001,30.642297329999995
76.81629321000003,30.654297330000002
76.82829321000003,30.726297330000005
76.82829321000003,30.702297330000004
76.84029321000001,30.69029733
76.84029321000001,30.654297330000002
76.85229321000001,30.714297330000004
76.85229321000001,30.67829733
76.84029321000001,30.642297329999995
76.86429321000004,30.714297330000004
76.87629321000001,30.69029733
76.87629321000001,30.654297330000002
76.88829320999999,30.726297330000005
76.88829320999999,30.69029733
76.88829320999999,30.654297330000002
