76.68679321000002,30.72079733
76.68679321000002,30.635797330000006
76.72079321000001,30.73779733
76.72079321000001,30.70379733
76.73779321000002,30.68679733
76.75479321,30.754797330000006
76.75479321,30.72079733
76.75479321,30.771797329999995
76.77179321,30.70379733
76.78879321000001,30.73779733
76.80579320999999,30.771797329999995
76.80579320999999,30.68679733
76.82279321,30.72079733
76.82279321,30.635797330000006
76.83979321000001,30.669797329999998
76.85679321,30.70379733
76.87379320999999,30.72079733
76.89079321000001,30.68679733
76.87379320999999,30.652797329999995
76.90779321000001,30.73779733
76.90779321000001,30.635797330000006
76.90779321000001,30.771797329999995
